id,created_at,text,tweet_url,direct_reply,batch_user,hate_score,target_prob,filename
gAAAAABj7UmK7pSXeHHNd8hZswSSo7eue62c3cLjqRI7rOd1kzUPUER3qy3H_JCG3PCwhcBi2zJA7Frq5y8oaLpPGh_uLphd0LJ0UgYQP0xXYMeK5vI7QEk=,2022-09-22 08:26:10-03:00,@EdianeMariaMTST @GuilhermeBoulos O Boulos não vai perder tempo discutindo com um adulto que responde chamando de “bunda mole”,gAAAAABj7UmKWM697paBSoyxoVJtvuHzUfxyKs_5ZGkn9JO9LY0eNXzvekRN0_QXla4iJ5N8OOllGY1lXc4gERJOK9mtFwIOUAR5YdBHwC867RLMFbXTOcflAF93dOsttLsFOpBSxBT4J3sj6tcL0kAEQfrGQwyX2x-S2ZEXj4d0YgD2b-Ssfc4=,1,1504228964319080449,0.8011501,0.9995232854341523,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmK1A9ATK9ygJ9N3pqJaVkrg-3F5Cl-1okXaCO3fnzGfmQqDKP-ygmnTNbq0A4g6Ol6ie9kkvhDlTfhWDhAATp-UpQVT96Tg8nO4ZAymV-jr60=,2022-09-22 06:43:06-03:00,@LuizANCarvalho É uma canalha desqualificada,gAAAAABj7UmKdUkJl_Ie1LxwWH93nwOAxZjxOeOJMxZeKD4e-lSL6xqNw6qd7--puua3w4ONb2aBL3b3b8fQvz24LJlgeZW8hS0dyPjrehjIJT7tkQNqJIQCai3FOAH-BxyCn8nWz9-GinY_w9TTmNLXQrVVJ4iIz-xJRgwG8zKRBwSqMsMo_Qk=,1,2320296362,0.7882132,0.4892088377831669,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmK-uw-UXiRTpaQM97l40XlrA98Kd1mgfw1JUCluWhdceRGRNH9cIQj-Fs2TNKtgSMStK6bmEJ42MjVGmlDGkWpghTopNoEBH-GRMuuAsGvnBk=,2022-09-22 12:46:22-03:00,@ArthurLira_ [[Você tá falando isso porque é a putinha do Bozo]],gAAAAABj7UmKOKUrkaWbiEr_bdg0kdKC5r7vexGXM8ZNEdcpomMElXoAY-EGScrxfeHQGMmn7pjaOytvQs33eqI3h2flrggwiXvj_XMDCu1rRmzEU2F8HmYr1JMLhwwodudkBhk0UamDG4lrOM5u6pAtMx__OzzUcw==,1,1086390169970884613,0.41202217,0.99361554208129,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKzOQxMc0cITeMFganAvOhC0_SzLme1eEqWUf1xYUaNiwnz-DfDivMe9sW_BhyIiElX642wtIt3onCFX2S8XSI_r2cMvifTgFQyN2NIH2PsCQ=,2022-09-22 12:37:45-03:00,"@ArthurLira_ Alagoas parem de votar nessa gente lixo, bora sair desse mapa da fome olhar para os mais pobre . Falem uns para os outros quem é o Lira abram os olhos do seus conterrâneos",gAAAAABj7UmKjz3LzcdyUpi_k-09aLY2Q5xKdoxizN4tBQIOAeg-raR-yY1lqGn1lx-HNVUdnE94U0JPfLPkahw5tziCfuWzzC4qHMN9fv-OLY9zLuJ2KyW-OhItcZjuyd3V-E-JBSGFEGXed7CzM9IhdjrU4Nq-9w==,1,1086390169970884613,0.31600618,0.999474567214005,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmK0jrtBDmYttff4pDDdnzsgdRuPiAp0CDdh0RvS7Gq-0LKf8qvgBad6Uqr4CHwpuxNKEkTTdFvnmYcRhH-Vgun_XvSpeHsmgBMpqY4KRCsr_0=,2022-09-22 10:50:51-03:00,@esuplicy @Haddad_Fernando O senhor estava jogando Pokemon no Nintendo DS.,gAAAAABj7UmKRhggqoNO5oVygeid1VQWeJdqkikyQY17C8mx2ZdJJIwVNoDpb_4dJ3mCKwBzx-M-QenyPCvl3fXrNl2rw1Rmew8iphbCu05v9rn3jKAk6nihWTivArjps5TmCEeVwP5UfAxkNzkPHXmhyaOkZVVaJQ==,1,69373037,0.0036078875,0.43846133973377277,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmK_-TlAbqB3xQ37wglP9aMl0EfCYLjcB8jUtLdLNhoUPq7I68iEVDA_f-9z7AmNy2SoyZ5g7LkCFkZsyqZyjwRobyMb5CM3eyIebX6rVfQrhQ=,2022-09-22 12:10:06-03:00,@alesilva_38 Só pode ser coisa do dentuço.,gAAAAABj7UmKZTPtowHEHaD9-327cjH-qqpuLxFvwaSaOmOlZPtlTc-9B70NGJVap-9wqMbgXVWe1-DALIkAG0-U6-puTxzq3UaVTX3_KSGFmDrAmzkrsBbrmJVzznVQPLeiyMYcuJKGGadUyi-2Fy881fzQc68jWUQerUpCPvxaIyOKDQVYlUs=,1,984479654399610882,0.39024386,0.5522079423501158,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKWwFwJkFY6tZGv5N6t7BwqiXTpnhV0l7wpqEdfiWGmpGe_b5Mk3ezce1yEY-vD4bOPntkt5ZBjRznF6rP69ol3fwOGIP8Gkei-IgTwzFlEAI=,2022-09-22 12:03:23-03:00,"@alesilva_38 Vai lá amigo,mas desbanque o dentuço,que está emporcalhando o nome de MINAS GERAIS.",gAAAAABj7UmKdSdxK2Mm3AWyNrYxXLEtS7PkwOZ27ZjVElWw6G2kGb_Mivgv0NRX9jsB7m33R13z0DuB5omes4pExBbV38gCyCXNsVJzGGPZQCkeB_a48dYND9qxwGPpBbKZKRNhB67TvzcH9XmuUXhPcLcD-BUt_u6xzh6MujoEiA-GolRrpWo=,1,984479654399610882,0.1470147,0.8952400906734019,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKIzCR43m4A9AWcQgnQdeDkATMFACh_EX_S6vm_rGW4oFr4lOzds7TvfFITr94iGcAjwhjy9dS2D3YyQ0pYuv9QXwvSl3IOSBlyzy1OGqgeaM=,2022-09-22 13:12:46-03:00,@dudahidalgo13 kkkkkk... Inacreditável um negócio desses. Esse é um paraquedista...,gAAAAABj7UmKnbj10hBWtG0nY30qczKBEZA5qY1SHiY8XFo0q8CR1q-tpIATyUi9bjsIdHOb3pVuL_zP7LdavbgphQPkzuAEqwqYt5mbv2fPxGhghYaUL_ReLUBi1RMjwqAQfTRmoiar5qVDiYMOZK-xkaH7zKgBqA==,1,1164956374427721730,0.20610571,0.9552535643117739,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKd4BnQrFJPAK2ZZcu8lbGjSmTroGOMZUSCJ2bexjBoL7ZIqBUQ_nr-J0pttOrgGuMXyUtSFe1KYeqBXP1R-OboQAJwzfU0JdYvvNiz1VOO0c=,2022-09-22 14:09:37-03:00,@minc_rj 👏👏👏👏 Vamos juntos derrotar esse fascista ser das trevas!!!,gAAAAABj7UmKuOVMdTNWiAQOABnGa-nXWo6H9Qfd5bgp1kHqDeWcatQWUJhKe2EeOm5TI7ufmjY_nc02SsmlEbpiOpxwKgVuPr1Iro0XHCbbsy3rQpJcHRrhJW2LpUTn7g6uz3hFqywSH-WN-2smuhP6GEBJXuSGwEOfOCQ92yB_B6RjrnLo0Wo=,1,131286287,0.26299864,0.5355522954982281,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmK_P1PI4Vkgl2BgM_n8zbqbtVJYL7zbXNwNicPyEuykPDOj-sp9j-LB2WqgC-Dh8UX3Y5ZpP9oG8rWpv3C_GoCT2tQetiYLMzF_4J0K9AcWtc=,2022-09-22 15:39:19-03:00,@DelegadoSaraiva Aqui em São Paulo tá cheio de bostaminions.,gAAAAABj7UmKW7DAEGY0HMQUmjwJSbC4k_myh-kqfyDidH8xCCnvDW_IiZyvdQ0eP4qskN6vLvyh4GQU3dU8zKw3ZeMFCFriusWaFWNiIzAQ0K_UKHnHWkqmW5UVuWJeBpjtelT9eJuUI7AMxSRVdGDrDep28ZHakw==,1,1383828241232797697,0.45377937,0.6962300888015663,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKxot6s4qVaJ1WGxAyBeSzdqwQkXnYAoIB64YYBDP4YJDVcg9Jh6tSOLLQhiDHUofAr63ivhsKMa9HsiTl6NP2RDODqIH2lUKgj_cWpWLQCAA=,2022-09-22 13:23:44-03:00,"@EdianeMariaMTST Então vc ta dizendo que estudou, é isso?",gAAAAABj7UmKmh0nEzprnh2NbXBMobOv95mVWkz-QQS5OOTygRReqZ-i360Q4FBGDGi6f2JOZWNFX5ChQoDrd011cItMU1AAgpSLz-nshDmPMNwMOGiGDRRf9AZgBh_60DzXqcJQ9paMDYa0TM4oM94o-SmPErREng==,1,1504228964319080449,0.12515905,0.5195295143795388,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmK9zc8yyUbovgR5_caq15iTLfgbOliWcAnAxeskhye5s0ir9Z1GBJv-DNuDLo482YW1gkfi_y8Qj6B0P042jGbWz3QFZo7_FGKy97zvBxr0mk=,2022-09-22 13:23:32-03:00,@ToninhoVespoli Mas que barbaridade!,gAAAAABj7UmKCESgLQYZoiD9xhvQeoRAl7md9q0YXCTysi18e6O-MGzaR9Dn3GkKiYjXKV5SBkMl2UvOq2dMO46UKMOuaxaBI85g6xYqc_k83lkPkQv4R6EKBYRd98XPxjIYVMw_NIRpQP9SFO9A532jVZ3UdzTBWA==,1,156636017,0.30814698,0.3413863630490851,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmK6X-CWaQHm1WFES7YRlHxAmSFA4nhoX6XJjQ4Jd_DZ76j8t58YYKgdWV-11Ozk7ILwjWOnLKYHe5-g1E3aPfa2BzVfyNZLDwztVYCM4Saoeg=,2022-09-22 12:59:12-03:00,@EderMauroPA Vagabundo,gAAAAABj7UmKs0qQFsA08rfbT32NFLKDS3XZvX7FmMkoCus4o1QgGWBHz4MXlPnJYdnLm0vRd3wsYgOADX8QuKqfs7mOgC2DgjYh3_61a5f1dOutxGSWkQvKm035J90CsU0VOV9SJoZwkdQsrMnNCxSPIEKPkXIwOA==,1,2632802395,0.9013213,0.7840984982828899,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKn6df2Qu8Jo2VSQJXD_3higzCpNNX42cPv6KKNXs4UJkiNMDR7HXfTS0enEdli8I1X_NDvU4IF0dNoMrbuUiMrXfPGDEt3FmZ6w3QrkXNhPc=,2022-09-22 15:42:32-03:00,@JulianaBrizola você é mal educada né senhora? CREDO.,gAAAAABj7UmKc5QonKB4hnUG0rhp544knU7Lma6tmT3-6PPuCe5IA1tTNPCdRVwuU7Cn6rK9uZpJ2o2NbFw5hRzm7YZSMlfNPivQNS08w8jTIaciUCi8zi5MrP0DfTlah8zyacjixDMcoCYyslQUsHB7r87Czi4Jy0XF3LyRk4EXlQ_8pA0Qf1A=,1,29994116,0.22118562,0.9929302334578974,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKf_MzmUb1H6e7G6rzf4eu8qDZL_b_9WzL5i6Bo3_1DhbrhiRvQMwMkOrA_KzH4BrAndWOm3q14bhn3wcmg9hPI4z-oCkHUAFdw-RbH9TOtN8=,2022-09-22 18:35:32-03:00,@ArthurLira_ Quem tá manipulando informação é a mesma corja lixosa e fascista dos últimos 4 anos,gAAAAABj7UmKzWq3SLAiZZMFuiYbTKpOK9nFR5gq_OI1WV_Cs5Z0kMDGptV0UPZvhXz9xwWE9w6RIfy8pEVNkUZJRivVKrR0TTTugZlrbsELWPTlFA45CWTi66ThCL2pQ4NKIt2oJb9QHsZO1aGWgma9jISwmDtPGg==,1,1086390169970884613,0.371084,0.9750895870540955,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKxQh3s1cMeezLjTL1RJd7idIh7Y81YYkSNJ32eFjgViOl9OutE49vhL8hWPtLO922FMuKgZfS7vAZRV9bU8i0Lek3hr17zpekNdWPw-56rsM=,2022-09-22 17:50:25-03:00,"@ValeriaBnews Maravilhoso, assim dono de cartórios esquerdistas não vão ter como cancelar o título dos idosos. Foram os donos de cartórios que prejudicaram o envio das fichas para criação do partido de Bolsonaro.",gAAAAABj7UmKNzR_Gf1afzsGvmoKT9f9zUioJhQuiG05m5cOakPZZ9AMhXUR7wZcPakyNW3Tce5VsejuMX1Xxc3pJKrfXljpGQDcnJwYa_fZVJcMmpXmCgsMqrGCoo3-3zlH8GhMmN78fDvs6p_HTxgIMsMOqJ-Aew==,1,1161356750022426624,0.1635015,0.014596425225965552,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKJTjkWzDELpUNAPDgqxWBZ2S-XsOKA03YiaFvZTwnyqyWxqraeza6GNgxcpLZD5Gi3Ckz_fy785EDib5iAO37LueFQw5b7voqIbPce0Q7WD0=,2022-09-22 16:45:00-03:00,@negrobelchior @emicida 🌻🌻🌻🌻🌻🌻,gAAAAABj7UmKRFxL7bJtWw2W4MGQBlUJUG07ASxmQ8sarfPT5fdKmH8hA7LUoAGB1SvK4BZkg8N0tQ4Zt-aJZSKNDXU75Br49NNJwyC2AJmBlxC5C4OQM53JyK_EBgAy3XbxPZ9zH4_WWvkOhfHAZUgXDyy7GBnteQ==,1,70042771,0.107295536,0.682409625911611,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmK1-M2HWTIqPgKz8UqNo6Cmmnug0vocv0h7NFbiLzW3b7kOoq-8wU550P2N1MQZb-fYNfHFy1eDieGxtd4eEziRl_Zy2nSybGPsOY9RvO8T98=,2022-09-22 19:16:45-03:00,@tabataamaralsp Que decadência em tabata?!!! https://t.co/Sr8oXUz9rB,gAAAAABj7UmKxOmoCrClZhXqO86uRutLQHQiWLebMGCyzZ9d3L8AXmygfjo_IR-YXT9NZdDXnmjxlSux99CUEafpPkx-ny4lk_ASln9a-tPxEkEJEHD1iauWteiTxEefnfpILqmk3D2IcCuSRATr5yXjoRo2xph7ovpMGb-ds9Tt1xKfVHr5caE=,1,1001251931812220928,0.06348093,0.9951682937464478,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKLnB-D7sfhHvOikJh1LtIMrlysQ6ARtP9DpLJurFVnO3hc9IXdODdNRxK4kghNiZs5xkdoYnsbChQZpEqdNOgmILAOmzQ6uNkbHGm0ghdZP0=,2022-09-22 20:38:41-03:00,"@chico_psol C vai acabar elegendo Bolsonaro com essa oposição fraquinha - mete o dedo na ferida Chico! O cara é um canalha mesquinho que nunca ligou pra ninguém, ele só pensa em dinheiro e poder.",gAAAAABj7UmK3T3e9VAFaD0FB_XfYbiHVSAacOqKL0BSkJ_Jzb0dyBnztnsEU-ntl4exWMuKxUrVwa29OQN_CkCO-xg3m3mer-4CofSKvMFBaJDVGTkWpzF4Noh7rHtoV-FNkbo20GdxWzpisT13hJl1I8EuQh3RWbcOh9-1UP8Qe-NzmHWv8FQ=,1,110522807,0.56434226,0.011948851730491216,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKKky-GYkNuT17iS4jXpSXScyTOXJFgN3gY3zy7mP3NqTxzLAaehRPX5d2l09NpcBDH5DOo8rWM_u3qWH2S8e8KRg2jXVWYqvrcc-fiu_jzUE=,2022-09-22 19:55:20-03:00,@serafinipsol Bando de canalhas!!!,gAAAAABj7UmKBwmlZH25P5WH9ZKarXJfabs1pdNhZ7wr38xtsh5db0_BmUoxH3isATMQzH17qusW5PMIriEN3pSIFDSJd7gEr4KpxeJKEikVrQl9ZAmTzsarnHJpDJy4JXs_Auy94JNdRyT7mx1O-OkLgoZ2kjeWs0d8C2J_P9lSA9AAJAFzw_U=,1,168155564,0.6127505,0.21284527923037744,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKaKGHaGi2zV5X-Ndt88xrZ_flIh8zHOorIB0GOnr4wCCoTporYO8p6hXMDtR3uUCsJ7XTvMl9PACIEPRWf8DEL5CKB5cnB5cBLSoPlgQia80=,2022-09-22 18:57:32-03:00,@natbonavides Kkkkkkkkkkk é verdade esse bilete,gAAAAABj7UmKDOiEZvYi7dswqL09kMKtlYduO93vXcY9T4p4iCQ22XFIxGleSja_GlSc7KviHyeKKScKmuJzWdyEbImglk3HtrSkZxWOYuRoAQV54PV0GDwPkX21TSqlJSbflLTXv3j05DADXEH-G343n020ldj41IbmY5D82L1Xx_-q2q8NN5Y=,1,203332874,0.7247283,0.05484447948960444,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKw9sWjwjYiyDnLWRsjR2ZPfwQYRv_hCu_Ni3u8ZVwmH1rq6tGBqXMKC-rOWNSYGT2ogIuMfdeUUgjdconHDk3enpQC3RsUB0dqMjnhaLluYM=,2022-09-22 21:53:31-03:00,"@_lucavalcante Estamos vivos e votamos! Pare já com esse confisco revoga o decreto.
Traidores dos apos. NÃO serão eleitos em 2022!

@PSDB_SP
@UOLNoticias
@carlaopignatari
@PSDBoficial
@rodrigogarcia_ 
@AssembleiaSP
@tvglobo
@CNNBrasil
#RodrigoGarciaCruel",gAAAAABj7UmKYzNliqeA-RPH0sQdB8EUwrwFOMRQB-inhI9pyhsN_mOdfVlbSJr-1bZLZR-3lw8QsOe97GZfSNr8_iavr0nub0G5hTgcaZMPMwIUQUw0DdxpsKOrZ0yVzY1w3ylhOCWEKj1_bqKkADvQ49uZQsX1Mw==,1,239059356,0.008731345,0.6991073083678166,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKlFuw2QJO0BGmJNu8NnJh9AGundLKNoboRrAFvjcYAHiIy8tjzt5XlPdGTnvvBLGa6ikkkeuOujADEtaW_sN-bh6jjZD1errC3t0iZxFlays=,2022-09-22 21:13:10-03:00,@rosangelamorosp Marreca patife volta pro sua terra... Seu marido armou está patifaria e se deu mau..,gAAAAABj7UmKsd1Lrba85f3-j3E2eeq3yXChDSg6ru0B-lHWHYCu3nguCNG5TSVUDkWj5VYVblljRzXojMhhUSZm7mMwhrAq8orG_zMLX_AExVdawiqfCEpAAFSCJlHfH6BTWfshmRAPVb-QzJ9B-xPYXt3HI0o0aQ==,1,3096479489,0.52708155,0.9999992062685148,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKueTAycEsO-oJhq0Xpdn9Q6H76TuTYuyZZkbAN2SGJA9SKv2AmES1AwxEipnzn4589pD9dqy3l3SxjR0-bFvcOzteqGHtuGTX6hEsz6eQGRM=,2022-09-22 21:45:29-03:00,@rfalcao13 Ratinho lulou,gAAAAABj7UmKh3kfP-pNvBhQO8W17rfy1rclMEfkFYdhSLTYrcSXibCLLbg-xfOLdFsnMXXujmnjCDdtFDmSu9dUA2D_faLNQM4Z5LDQOEh83E9v7Vw9E12H72PQxd7b0xUuDBe0wFPHxzKUB8zdmSHZKMspkpFDuls7iqlPmekYsnmh0z1bCSg=,1,36248739,0.30714232,0.682409625911611,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKEW-ZvpS-4yxKIoxFjHn-yILvom3JOdmBNLR2_kVqYxWuFLEVFUu6DTzOxv8Ja2XKqmDkbdsrcLiL-UvyRTBaRTAlRzhqB3qGnTV1N1KpsAQ=,2022-09-22 21:34:05-03:00,"@valbolsonaro @tarcisiogdf Ah para de passar pano, sua doida hahahahahhahahhahahahah",gAAAAABj7UmKkuies8giXvLjHx9WTOFrl6nFLwYahEhm-dqlWcYqKNQLLvyR_dQRMGCKlCobR922ZmwMWI9DNg2RgzKNfIPl8la6jL0X3L0NGhBL249qwu1gX6iZv5oTvZZMnf2cjghTpFKe3UPM-l8UiLs1qMq6zQ==,1,943448461680275457,0.7553646,0.9973156055868436,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKcYSK8_X3QQn6ItfG-BpXCTvxugd8l4S-c5z5P1IO6q8HerL2Ka_4lend8FVIxU6X73SLkt6_ou5QCJgXql4gxA8Aar_hTUEUEXcKWqAY-N4=,2022-09-22 20:24:42-03:00,@soutamires_sp Até a ratazana vai apertar o 13 depois dessa fala,gAAAAABj7UmKF6jEWMt_sgbF9gV2GECgxyqr__SWYSfiQ22UAelitrBcZoVcB-WRFAvItWSWAb-ifTF6U7lzd_qxmYOj-w6z7OUjmLwwgiorwgg7Y5QNwBd4Ei0JJabbHpYP-oT7O22uN-cG7uwvD-gOc4G5PpZOGw==,1,99779295,0.555551,0.9226340925851663,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKRjead0WrfyKMQ3rWtQIk_HSyphMF5GLBLzDNbe_PB4MWUYLdqPJ8Agg3U1l7hcSC6t4tFMxDgvDzz6xp1WZT4XzwG1dnP9YiMzD1Btv2npA=,2022-09-22 23:46:05-03:00,"@Izalourenca Zema não ... família não... segurança não ...
vadiagem simmm... vá se catar",gAAAAABj7UmKesb3CkiUBz-nNgeD7iZMEEcFiPiPPCWdE4h-2Aqx3DkTU2hu538kqP6A7fQx89OfkcMgzh7wZZe-jKIe9ad8W2WDy4sbiQVdGI7-9eebnk9If79gdHxQhHT7yzr6F_Qrk8CPo5HAU6LQFuF3YK2p05yJ8-iWcRs9L1qhpNlkPmk=,1,1000724258740473856,0.76775026,0.9052959133272857,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKTt8z7zQ_XBcHJYpqe0M_DfD2U8TPAQVkjrba_mIabLib-M9J0fn2VQWtagjPt7Jj6Xwe0XQqjVn8PAr1ynLaJ14jy0ja1MKUj8WEriVVzVo=,2022-09-22 22:59:39-03:00,@Izalourenca Zema sim,gAAAAABj7UmKACHOuqOuY7hCZC84l1Fsj3hBkGZPhBdJLZBKfU2Luz3cr4yklwFv8ke6f1wLPNEKJ7ibI4wcitq3TaVCuh0fWubMMWrRRBXAP3rU0Fv6DJdJRcUv2CgMBIaVT2ddN0hEbtuLJGZq5A9-MMoD2RDbBQ==,1,1000724258740473856,0.2474989,0.4449663685337704,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKusowsAeKZWVVFpHKJAjeYk8imiDTnWbn6iwVHx1FCR7dmaMKrCpZ9BoIYi7DSf-Y5HZvtInLpg40SR24-jcWF0SMQ71vW9MKaThEAD4DZwM=,2022-09-22 22:06:34-03:00,@dario4e20 Vai gsnhar em primeiro lugar um barraco na biqueira.,gAAAAABj7UmKBOElLyJzM-Ah4LZxAbFycDNC0wStZCM9bDlX6_AoR06nNV0-phyTFn7nYNh6fEEHgHBWHnt4Zam6HViAeGBgaKC2dmd_7pmfryxHtBW8az5p9GiolhrF5KqZvp0x3mH4Ksjd8tmOTqCmfB2IQ1YY2YRmAv6BgesVf6X3RmxmPBI=,1,125727969,0.2940126,0.977176467612224,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKt-MTJao0UQStTj4EVyBAthcDf0WEL2I4R-spwWPU1sHyKfeNR4XlGFotQD60ogA5ZkNRKIHJ5dKqoKaeHo23kGnEkPRtbICbR1WmCTh7KKw=,2022-09-23 02:07:08-03:00,@EdianeMariaMTST Meu voto será seu! ❤️,gAAAAABj7UmKbR0YNBVYrv0zBusBaAa51cZhKreHz1jUPvu1DNvpcsxbw_-IIj1Wxz-heiJ-S90MGvoKQ220R5bDusE1rH6SsNbSejHE91Kni2q8l_wdhZMCRC0xDqhTnorC47yCESYPesaWVS3S6wyaykWLeGUfe6ocKVc_nOdhjvYMBqOMNq0=,1,1504228964319080449,0.012665283,0.999417336880242,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKPBGr-vJcEENBF-kyvGlb4tbFUAhat9U-fenTQZAZCMaLJxg2WwPDyCrWkrCigqdTwU0W9qO981WYuuRFBMU0rrSukj7LgGCAEc5uYb0XyW0=,2022-09-23 01:03:05-03:00,@LorenzonItalo Vocês são doentes demais,gAAAAABj7UmKkbQklqW66EyD9RUCIPYkAedMSTPeRWFSihfW9-y3krUvsZtjvLT4Xf-RpndClOk8h8aCTU11KbTMwgY3fTn4-IK-Zohy6Ef1oBDoG3BZ5Xi8nqOX_WxDWXeL65T7tiOIalituAgR1ErPBo6oGQ7fkNfD9R35-XicpoE2onDmxhY=,1,3063469756,0.38014132,0.35985015139600113,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKbAvxfELPmwQftqJ5VYMeZKqqRBwu6UHrRuB3-h7_l-6RWa6agcvcAU-AxJNlNJvjsM4vr3_M1znenjgL4v7-Yn7WQcupjOyEtkNVgDAYzv4=,2022-09-23 08:46:36-03:00,@dudahidalgo13 @GuilhermeBoulos @marciofrancasp @Haddad_Fernando @LulaOficial estamos juntas!!! https://t.co/9pQJMGyR5s,gAAAAABj7UmK-RPC29EsULTjL-ardulbfDNgyK0rYzurlYYx9O5KBaq0GkEB1_lU6JV1QX6fygQTJnhurW0wmyNCoXA-CoM092tHufOVKYVvdpLT0kZpM1XCTrqd0CmITDn2OxAr0G3JdVX1ypaYndDLg4Eq_8S7yQ==,1,1164956374427721730,0.0029876954,0.9924989823875128,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKE7tceXIXq4P1hbSwMCAwKcvs_PRsmiunnrya2CFMopaHg5wUBSTPFLRvVSceSQR4fkfhqPep9P89QqWlZL-HM2o4MPc7ou1zeWgBXdvgasY=,2022-09-23 07:25:02-03:00,@marcoswesleymw É um FDP mesmo!!!,gAAAAABj7UmKS2kprdEpbfjMgg5cnBka2Q53KdIpCSHnoJ9u3QDvJi6F8f5QSsZobIt0lxmLtcnZliK_9HqKLgb6OoSyaMiD-yz38B4p3tTL68DKYhHE8qPPbwzw9KGGD7TXca9jXwCJzVMiYNYf5idQLi_CR2fztw==,1,1308817182,0.6443781,0.6278420891042756,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKKjKKKXVCkUb2-UqaSQ9Lb6pqJYpzW-QGBcHxop-IzU7-fJpbnmwiz6JlIEvl6lyTppTF8PHbNzs1pkEsYz8V7r81CsiXaDcm3BZOIVnzlJ8=,2022-09-23 08:04:49-03:00,@depjorgesolla Quanta papagaiada ridícula !!!,gAAAAABj7UmKOk_mSvVZKT2Hb3SGSjlmrfT2ZV4_yLLFGneHeSBTRas6ew-0GsEgppoZRp3L18f365-aCwlXQzCJDlPvgHdx1doiHWbbUvJ3em5XgVTOHxWNHVfPbyuzXVemfVYlslKNDt3Odc7qidcU6gPp5rBaTA667Rnk1CIaP9t-XSNN3hc=,1,2605560932,0.38850126,0.9663361039179028,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
gAAAAABj7UmKcCv0ogGFk0Xefn2aBuWJe_YS-zfKz9tguCHViGK9yYm0Wz0JpQ2L-41Ae5KEJpU4n_B5IaP43mUpo7XtLqXBO9LuW2fDp5zbEqC8KlD1XCI=,2022-09-23 12:31:19-03:00,@Izalourenca React de fake news e no final o Ratinho saiu lulista!,gAAAAABj7UmKm5Nt0cAFZRe7tBPQSw1kLVW6n2rLaHTmxXxliOHsyrzNxCVxiBs5WvKQew3IjuCrgLRoJNpz3lPdL7fxyg6T6jddP7QMEIxCzIwrc9TvrzaYl_jT2cTCjmdCw5OpTLuzYtxzjb04jO_q5HFMDHZumA==,1,1000724258740473856,0.23586844,0.9987107895411699,../dados/processados/amostra_tweets_escolhidos_para_anotacao.csv
